datetime,open,high,low,close,volume
2026-01-08 09:30:00-05:00,688.6099853515625,689.2999877929688,687.5800170898438,687.8250122070312,6419508
2026-01-08 09:45:00-05:00,687.8300170898438,689.1599731445312,687.489990234375,688.280029296875,3891656
2026-01-08 10:00:00-05:00,688.280029296875,689.8499755859375,687.8499755859375,689.6799926757812,4655616
2026-01-08 10:15:00-05:00,689.6799926757812,690.02001953125,689.3980102539062,689.6300048828125,2251026
2026-01-08 10:30:00-05:00,689.6500244140625,689.969970703125,688.719970703125,689.7100219726562,2638889
2026-01-08 10:45:00-05:00,689.6950073242188,689.9299926757812,688.510009765625,689.8400268554688,2934606
2026-01-08 11:00:00-05:00,689.8499755859375,689.9749755859375,688.8499755859375,688.9099731445312,2370051
2026-01-08 11:15:00-05:00,688.9099731445312,689.5650024414062,688.6500244140625,689.0800170898438,1794702
2026-01-08 11:30:00-05:00,689.0800170898438,689.7050170898438,688.4400024414062,689.5999755859375,1958598
2026-01-08 11:45:00-05:00,689.6099853515625,690.0850219726562,689.1500244140625,689.9000244140625,1850640
2026-01-08 12:00:00-05:00,689.8900146484375,689.9400024414062,689.260009765625,689.510009765625,1273414
2026-01-08 12:15:00-05:00,689.5,690.0,689.1199951171875,689.3499755859375,1147970
2026-01-08 12:30:00-05:00,689.3499755859375,690.219970703125,689.3242797851562,690.059326171875,1240376
2026-01-08 12:45:00-05:00,690.0599975585938,690.614990234375,689.9299926757812,690.0900268554688,1439350
2026-01-08 13:00:00-05:00,690.0900268554688,690.1900024414062,688.8300170898438,688.9349975585938,2021749
2026-01-08 13:15:00-05:00,688.9249877929688,689.7265014648438,688.7899780273438,689.5,1459545
2026-01-08 13:30:00-05:00,689.5,689.5599975585938,689.2449951171875,689.4199829101562,961858
2026-01-08 13:45:00-05:00,689.4099731445312,689.8049926757812,688.760009765625,688.8900146484375,1161952
2026-01-08 14:00:00-05:00,688.8900146484375,689.3400268554688,688.6099853515625,688.6699829101562,1437180
2026-01-08 14:15:00-05:00,688.6699829101562,689.3499755859375,688.280029296875,688.9199829101562,1571236
2026-01-08 14:30:00-05:00,688.9299926757812,689.3300170898438,688.5899047851562,688.6900024414062,1290444
2026-01-08 14:45:00-05:00,688.7000122070312,689.1400146484375,688.5700073242188,688.8599853515625,1343903
2026-01-08 15:00:00-05:00,688.8499755859375,689.3150024414062,688.7100219726562,689.2650146484375,1530167
2026-01-08 15:15:00-05:00,689.27001953125,689.6500244140625,688.8499755859375,689.5750122070312,1717622
2026-01-08 15:30:00-05:00,689.5700073242188,690.0549926757812,689.2550048828125,689.4400024414062,3216243
2026-01-08 15:45:00-05:00,689.4299926757812,689.8699951171875,689.280029296875,689.4400024414062,5399887
2026-01-09 09:30:00-05:00,690.6300048828125,692.2949829101562,690.4600219726562,691.3800048828125,7012490
2026-01-09 09:45:00-05:00,691.3699951171875,691.8699951171875,690.510009765625,691.510009765625,3650212
2026-01-09 10:00:00-05:00,691.5599975585938,691.97998046875,689.1799926757812,691.280029296875,5099258
2026-01-09 10:15:00-05:00,691.280029296875,693.3400268554688,690.8900146484375,693.125,3665712
2026-01-09 10:30:00-05:00,693.1300048828125,693.4500122070312,691.6400146484375,691.6699829101562,3820398
2026-01-09 10:45:00-05:00,691.6799926757812,692.1199951171875,691.280029296875,691.9299926757812,2589866
2026-01-09 11:00:00-05:00,691.9299926757812,693.6500244140625,691.9299926757812,693.4550170898438,2967882
2026-01-09 11:15:00-05:00,693.4550170898438,693.5549926757812,692.8200073242188,692.8599243164062,2088821
2026-01-09 11:30:00-05:00,692.8499755859375,693.25,692.5449829101562,693.1649780273438,1512289
2026-01-09 11:45:00-05:00,693.1500244140625,694.030029296875,693.1400146484375,693.8900146484375,2209310
2026-01-09 12:00:00-05:00,693.8800048828125,694.2750244140625,693.719970703125,694.1799926757812,1552325
2026-01-09 12:15:00-05:00,694.1699829101562,694.3800048828125,693.760009765625,694.219970703125,1258776
2026-01-09 12:30:00-05:00,694.22998046875,694.5,694.010009765625,694.0900268554688,1243472
2026-01-09 12:45:00-05:00,694.0850219726562,694.3900146484375,693.9500122070312,693.9749755859375,1342662
2026-01-09 13:00:00-05:00,693.9600219726562,694.0100708007812,693.469970703125,693.6749877929688,1431820
2026-01-09 13:15:00-05:00,693.6699829101562,693.8900146484375,693.3599853515625,693.8699951171875,1078561
2026-01-09 13:30:00-05:00,693.8699951171875,694.889892578125,693.85498046875,694.52001953125,1712167
2026-01-09 13:45:00-05:00,694.52001953125,694.6699829101562,694.4199829101562,694.530029296875,1254600
2026-01-09 14:00:00-05:00,694.52001953125,694.77001953125,694.3599853515625,694.5700073242188,1137359
2026-01-09 14:15:00-05:00,694.5700073242188,694.844970703125,694.5700073242188,694.8099975585938,1052552
2026-01-09 14:30:00-05:00,694.8049926757812,694.8900146484375,694.7100219726562,694.8099975585938,1422909
2026-01-09 14:45:00-05:00,694.8099975585938,695.22998046875,694.7550048828125,694.89990234375,1724784
2026-01-09 15:00:00-05:00,694.8900146484375,695.1500244140625,694.760009765625,694.8165283203125,1391840
2026-01-09 15:15:00-05:00,694.8200073242188,695.3099975585938,694.760009765625,695.0250244140625,2262203
2026-01-09 15:30:00-05:00,695.02001953125,695.1199951171875,694.6799926757812,694.8200073242188,3375952
2026-01-09 15:45:00-05:00,694.8099975585938,694.9197998046875,693.9000244140625,693.989990234375,8246704
2026-01-12 09:30:00-05:00,690.6799926757812,693.22998046875,690.6300048828125,692.7498779296875,7624292
2026-01-12 09:45:00-05:00,692.760009765625,693.9000244140625,692.5399780273438,693.6300048828125,3698735
2026-01-12 10:00:00-05:00,693.6400146484375,693.7899780273438,693.0,693.3198852539062,3130988
2026-01-12 10:15:00-05:00,693.3200073242188,693.8099975585938,693.0700073242188,693.5700073242188,2479031
2026-01-12 10:30:00-05:00,693.5650024414062,693.6099853515625,692.9600219726562,693.39501953125,2462231
2026-01-12 10:45:00-05:00,693.3900146484375,694.0599975585938,693.0599975585938,693.9099731445312,1858525
2026-01-12 11:00:00-05:00,693.9149780273438,694.47998046875,693.6599731445312,694.47998046875,2046778
2026-01-12 11:15:00-05:00,694.469970703125,694.6799926757812,694.0,694.22998046875,2461723
2026-01-12 11:30:00-05:00,694.239990234375,694.5999755859375,694.0700073242188,694.3350219726562,1150096
2026-01-12 11:45:00-05:00,694.3400268554688,694.8599853515625,694.2000122070312,694.5599975585938,1831392
2026-01-12 12:00:00-05:00,694.5599975585938,694.8399047851562,694.3599853515625,694.5900268554688,1145969
2026-01-12 12:15:00-05:00,694.5800170898438,694.6400146484375,694.25,694.5349731445312,1453237
2026-01-12 12:30:00-05:00,694.530029296875,694.5499877929688,694.1699829101562,694.4400024414062,1070179
2026-01-12 12:45:00-05:00,694.4500122070312,694.760009765625,694.4099731445312,694.6600952148438,998021
2026-01-12 13:00:00-05:00,694.6699829101562,695.0549926757812,694.5850219726562,694.9450073242188,1316171
2026-01-12 13:15:00-05:00,694.9500122070312,695.2000122070312,694.8099975585938,695.125,1256453
2026-01-12 13:30:00-05:00,695.125,695.1599731445312,694.9299926757812,695.094970703125,1269864
2026-01-12 13:45:00-05:00,695.0900268554688,695.3900146484375,695.0850219726562,695.2150268554688,1219348
2026-01-12 14:00:00-05:00,695.2100219726562,695.280029296875,694.9450073242188,695.2650146484375,1488835
2026-01-12 14:15:00-05:00,695.2550048828125,695.4600219726562,695.2224731445312,695.3200073242188,1548085
2026-01-12 14:30:00-05:00,695.3200073242188,695.864990234375,695.2949829101562,695.625,1817167
2026-01-12 14:45:00-05:00,695.6300048828125,696.030029296875,695.6199951171875,695.9450073242188,1521702
2026-01-12 15:00:00-05:00,695.9450073242188,696.0900268554688,695.530029296875,695.614990234375,2042485
2026-01-12 15:15:00-05:00,695.6099853515625,695.6229248046875,695.1799926757812,695.3200073242188,2628141
2026-01-12 15:30:00-05:00,695.3200073242188,695.4500122070312,695.1799926757812,695.3250122070312,2403362
2026-01-12 15:45:00-05:00,695.3200073242188,695.739990234375,695.1400146484375,695.1599731445312,6831716
2026-01-13 09:30:00-05:00,695.489990234375,696.0900268554688,694.9000244140625,695.1500244140625,7529562
2026-01-13 09:45:00-05:00,695.1400146484375,695.2050170898438,694.22998046875,694.2449951171875,4338894
2026-01-13 10:00:00-05:00,694.22998046875,694.510009765625,693.1699829101562,693.4598999023438,3211745
2026-01-13 10:15:00-05:00,693.4600219726562,693.4600219726562,692.0900268554688,692.72998046875,3602892
2026-01-13 10:30:00-05:00,692.719970703125,693.760009765625,692.565185546875,693.0850219726562,2817837
2026-01-13 10:45:00-05:00,693.0850219726562,694.0399780273438,692.6400146484375,693.760009765625,1967949
2026-01-13 11:00:00-05:00,693.760009765625,693.989990234375,693.5399780273438,693.844970703125,1400004
2026-01-13 11:15:00-05:00,693.8400268554688,694.2800903320312,692.4099731445312,693.5,2282235
2026-01-13 11:30:00-05:00,693.4801025390625,694.8400268554688,693.25,694.594970703125,2273344
2026-01-13 11:45:00-05:00,694.5900268554688,695.2000122070312,694.3599853515625,694.9199829101562,2194966
2026-01-13 12:00:00-05:00,694.9199829101562,695.1199951171875,694.5900268554688,694.8800048828125,1261122
